fecha_carga,comprobantes,monto,clae,clae6_desc,edicion,clae2,clae2_desc,clae3,clae3_desc,letra,letra_desc
2021-11-17,49,2176509.52,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 2,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-17,141,4431521.42,771110,Alquiler de automóviles sin conductor,previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,25,604722.73,771190,"Alquiler de vehículos automotores n.c.p., sin conductor ni operarios (Incluye: camiones, remolques, etc.)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,8,379455.49,771290,"Alquiler de equipo de transporte n.c.p. sin conductor ni operarios (Incluye: equipo ferroviario, motocicletas)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,4307,277541988.6,791100,Servicios minoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,201,13873446.96,791200,Servicios mayoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,35,1326674,791901,Servicios de turismo aventura,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,106,1606475.49,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-17,62,206123,900011,Producción de espectáculos teatrales y musicales,previaje 2,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-17,7,54027.5,910300,"Servicios de jardines botánicos, zoológicos y de parques nacionales",previaje 2,91,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",910,"Servicios de bibliotecas, archivos y museos y  servicios culturales ncp",R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-17,21,399712,939090,Servicios de entretenimiento n.c.p.,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-17,28,1501863.83,942000,Servicios de sindicatos,previaje 2,94,Servicios de asociaciones,942,Servicios de sindicatos,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2021-11-18,18,249886,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,4,13440,492110,Servicio de transporte automotor urbano y suburbano regular de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,4,32100,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,1863,20001232.38,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,32,365404.01,492180,Servicio de transporte automotor turístico de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,28,170575.9,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,11,179725,501100,Servicio de transporte marítimo de pasajeros,previaje 2,50,Transporte marítimo y pluvial,501,Servicio de transporte marítimo,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,15,261787.96,502101,Servicio de transporte fluvial y lacustre de pasajeros,previaje 2,50,Transporte marítimo y pluvial,502,Servicio de transporte fluvial y lacustre,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,2559,73718583.8,511000,Servicio de transporte aéreo de pasajeros,previaje 2,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-18,1222,82275309.58,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-18,1198,75653472.67,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-18,491,29229462.08,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-18,43,2028685,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 2,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-18,154,5010128.07,771110,Alquiler de automóviles sin conductor,previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,7,226264.24,771190,"Alquiler de vehículos automotores n.c.p., sin conductor ni operarios (Incluye: camiones, remolques, etc.)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,3,90094.58,771290,"Alquiler de equipo de transporte n.c.p. sin conductor ni operarios (Incluye: equipo ferroviario, motocicletas)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,4223,266127637.82,791100,Servicios minoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,188,15206063.71,791200,Servicios mayoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,32,456641,791901,Servicios de turismo aventura,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,81,1428333.78,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-18,86,220924.5,900011,Producción de espectáculos teatrales y musicales,previaje 2,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-18,11,77594,910300,"Servicios de jardines botánicos, zoológicos y de parques nacionales",previaje 2,91,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",910,"Servicios de bibliotecas, archivos y museos y  servicios culturales ncp",R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-18,3,34120,939010,Servicios de parques de diversiones y parques temáticos,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-18,29,801192.05,939090,Servicios de entretenimiento n.c.p.,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-18,35,1843496.26,942000,Servicios de sindicatos,previaje 2,94,Servicios de asociaciones,942,Servicios de sindicatos,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2021-11-19,14,236128,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,12,154967,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,1767,21503108.91,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,45,313664.67,492180,Servicio de transporte automotor turístico de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,30,165489.26,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 2,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,8,100600,501100,Servicio de transporte marítimo de pasajeros,previaje 2,50,Transporte marítimo y pluvial,501,Servicio de transporte marítimo,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,11,176877.98,502101,Servicio de transporte fluvial y lacustre de pasajeros,previaje 2,50,Transporte marítimo y pluvial,502,Servicio de transporte fluvial y lacustre,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,2413,70841730.86,511000,Servicio de transporte aéreo de pasajeros,previaje 2,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2021-11-19,1013,66854305.84,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-19,1177,73687040.08,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-19,401,22007127.12,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 2,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-19,43,1627541.83,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 2,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2021-11-19,151,4780699.49,771110,Alquiler de automóviles sin conductor,previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,13,262262.3,771190,"Alquiler de vehículos automotores n.c.p., sin conductor ni operarios (Incluye: camiones, remolques, etc.)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,12,271983.57,771290,"Alquiler de equipo de transporte n.c.p. sin conductor ni operarios (Incluye: equipo ferroviario, motocicletas)",previaje 2,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,3830,240447730.42,791100,Servicios minoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,178,11268571.72,791200,Servicios mayoristas de agencias de viajes,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,35,500225,791901,Servicios de turismo aventura,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,65,825573.41,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 2,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2021-11-19,91,392448.5,900011,Producción de espectáculos teatrales y musicales,previaje 2,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-19,20,719954,910300,"Servicios de jardines botánicos, zoológicos y de parques nacionales",previaje 2,91,"Servicios de bibliotecas, archivos y museos y  servicios culturales n.c.p.",910,"Servicios de bibliotecas, archivos y museos y  servicios culturales ncp",R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-19,3,24000,939010,Servicios de parques de diversiones y parques temáticos,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-19,36,831109,939090,Servicios de entretenimiento n.c.p.,previaje 2,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2021-11-19,28,1460174,942000,Servicios de sindicatos,previaje 2,94,Servicios de asociaciones,942,Servicios de sindicatos,S,SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES
2021-11-20,21,247798,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 2,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
